0.01	27.616396
0.02	27.42676261
0.03	28.35635869
0.04	25.79486435
0.05	26.34411328
0.06	26.06676918
0.07	26.88121277
0.08	28.80343582
0.09	25.210434
0.1	24.96316956
0.11	24.11100921
0.12	25.38795049
0.13	24.72430142
0.14	28.32111221
0.15	25.63420341
0.16	26.54789384
0.17	27.88611407
0.18	26.61780071
0.19	26.17920554
0.2	24.61281319
0.21	23.21718353
0.22	25.71851141
0.23	24.7941079
0.24	22.84798856
0.25	25.53665448
0.26	23.46195632
0.27	22.52706055
0.28	27.1173008
0.29	22.86483737
0.3	23.637808
0.31	26.31476233
0.32	23.30082054
0.33	24.58827161
0.34	24.34549861
0.35	24.23949543
0.36	22.3555736
0.37	23.95036755
0.38	25.92345563
0.39	22.85565388
0.4	21.8854465
0.41	22.14685796
0.42	23.59018562
0.43	23.10749591
0.44	22.6377362
0.45	24.79510269
0.46	23.08353812
0.47	20.56493478
0.48	24.43378242
0.49	24.64429681
0.5	22.04953245
0.51	20.86386486
0.52	20.71500416
0.53	20.60398827
0.54	23.23644809
0.55	20.3973514
0.56	24.28833234
0.57	24.28510341
0.58	22.42536961
0.59	22.9313758
0.6	24.10416233
0.61	22.85098614
0.62	23.4461422
0.63	21.10567513
0.64	23.89345688
0.65	21.02254234
0.66	19.97890062
0.67	22.23131298
0.68	22.92323102
0.69	22.19512579
0.7	22.54632846
0.71	20.97947414
0.72	20.16769471
0.73	18.63161472
0.74	20.8969194
0.75	21.23205272
0.76	21.70508717
0.77	17.91694413
0.78	21.66435713
0.79	21.40195536
0.8	22.2363476
0.81	18.678012
0.82	20.2857884
0.83	20.19885368
0.84	19.23119529
0.85	18.00233142
0.86	20.75675085
0.87	19.06064504
0.88	19.80092904
0.89	20.6208134
0.9	17.83016613
0.91	18.11995629
0.92	18.98005368
0.93	20.90778657
0.94	19.6082375
0.95	20.5733035
0.96	18.92483192
0.97	17.8404149
0.98	17.10301086
0.99	20.90369519
1	17.68923296
1.01	20.01988091
1.02	20.79362922
1.03	17.26488252
1.04	16.93938574
1.05	17.27609747
1.06	17.16167187
1.07	16.5292172
1.08	18.05338755
1.09	18.1558521
1.1	16.14582699
1.11	18.77688884
1.12	18.89948399
1.13	19.27820175
1.14	19.07782873
1.15	18.86763043
1.16	17.54447699
1.17	19.45476759
1.18	17.02843453
1.19	14.97721382
1.2	15.99764751
1.21	15.34288392
1.22	16.31578742
1.23	17.54631308
1.24	18.37781223
1.25	14.18609585
1.26	16.33488325
1.27	17.33277721
1.28	17.27335808
1.29	17.38544789
1.3	15.82930556
1.31	16.79388959
1.32	14.68211468
1.33	16.18816113
1.34	16.77663131
1.35	16.0516992
1.36	14.96737945
1.37	15.77755955
1.38	16.45524002
1.39	13.85606252
1.4	14.68124448
1.41	17.71832636
1.42	14.87153233
1.43	17.73248381
1.44	17.47148725
1.45	13.73588116
1.46	12.96376064
1.47	16.22084427
1.48	14.4877471
1.49	13.69824713
1.5	16.97995924
1.51	15.23792382
1.52	16.40553941
1.53	12.14491632
1.54	13.7744491
1.55	16.8787662
1.56	12.22852842
1.57	14.93873573
1.58	14.70737919
1.59	13.05430618
1.6	13.23005605
1.61	16.01497763
1.62	15.72628578
1.63	15.07599702
1.64	15.88232849
1.65	12.63736325
1.66	15.24579277
1.67	15.30414336
1.68	12.35344339
1.69	12.19794982
1.7	15.09055601
1.71	13.48763789
1.72	11.27457462
1.73	11.15682617
1.74	12.03853476
1.75	14.48694999
1.76	10.81492768
1.77	14.66388411
1.78	15.12777994
1.79	11.49248622
1.8	13.19731274
1.81	12.53625794
1.82	12.86012839
1.83	11.512803
1.84	11.36117697
1.85	12.31219864
1.86	12.44852063
1.87	14.61632506
1.88	14.57790781
1.89	12.65092034
1.9	13.91670829
1.91	10.5155303
1.92	14.3129569
1.93	11.36163328
1.94	9.517236782
1.95	11.20301493
1.96	13.8095825
1.97	10.61544235
1.98	13.14737918
1.99	11.44123109
2	12.44103962
2.01	13.28213746
2.02	8.987699016
2.03	12.35863015
2.04	9.764208787
2.05	10.00731009
2.06	10.759425
2.07	11.26649286
2.08	12.2874613
2.09	8.572844421
2.1	10.61527086
2.11	12.84424679
2.12	8.644813391
2.13	11.59766122
2.14	9.504457298
2.15	12.27260922
2.16	8.531295619
2.17	11.21886145
2.18	11.27231416
2.19	12.42305764
2.2	10.14115949
2.21	10.79328811
2.22	11.00277392
2.23	11.63198462
2.24	11.51154438
2.25	11.76954226
2.26	11.2971825
2.27	11.03422937
2.28	12.05513787
2.29	9.192294045
2.3	12.05421859
2.31	10.19048566
2.32	11.78430479
2.33	11.4401411
2.34	10.69763068
2.35	8.104867034
2.36	10.71726186
2.37	10.64782368
2.38	11.74429824
2.39	10.15330284
2.4	11.66533969
2.41	8.565179439
2.42	10.2135323
2.43	6.750956024
2.44	8.802652597
2.45	7.946450867
2.46	6.488827401
2.47	6.540920813
2.48	9.289025156
2.49	9.93082104
2.5	7.498453061
2.51	7.487534639
2.52	8.209192026
2.53	9.791044378
2.54	10.49724424
2.55	7.282405606
2.56	7.898301361
2.57	10.49831232
2.58	8.673893136
2.59	7.777846666
2.6	7.323334911
2.61	7.239310807
2.62	9.481979
2.63	9.156637405
2.64	6.850432956
2.65	6.641366214
2.66	7.997701225
2.67	6.628693893
2.68	10.26187722
2.69	8.525954315
2.7	7.613477395
2.71	6.673800665
2.72	7.699491071
2.73	7.052496594
2.74	9.894551754
2.75	5.540294429
2.76	5.112033977
2.77	5.423908705
2.78	5.143263845
2.79	6.867075204
2.8	7.322503581
2.81	8.592182923
2.82	4.936824843
2.83	7.071351221
2.84	8.148112672
2.85	9.296215157
2.86	8.611394
2.87	7.434711848
2.88	7.49874833
2.89	6.61190465
2.9	8.692728347
2.91	7.892471104
2.92	6.032852005
2.93	5.510991937
2.94	7.724913433
2.95	6.081616278
2.96	5.30769426
2.97	7.079252089
2.98	6.212583725
2.99	7.934769776
3	4.717149088
3.01	6.202605481
3.02	4.20205487
3.03	7.509941778
3.04	6.524281013
3.05	7.679282796
3.06	6.368659535
3.07	5.365325372
3.08	7.262132748
3.09	3.705195998
3.1	4.942003983
3.11	3.656821564
3.12	4.059251765
3.13	3.627669549
3.14	5.721900182
3.15	4.1602157
3.16	6.835359421
3.17	5.506064765
3.18	6.629361464
3.19	6.278699242
3.2	7.258365545
3.21	7.036976562
3.22	7.320645042
3.23	5.005196501
3.24	3.544720882
3.25	4.57207596
3.26	5.409055643
3.27	6.610545285
3.28	5.671615972
3.29	3.841367889
3.3	3.682524269
3.31	4.798455495
3.32	7.606809253
3.33	6.795290934
3.34	4.334972857
3.35	7.491453295
3.36	5.866616671
3.37	4.319498418
3.38	4.222834461
3.39	7.330901032
3.4	3.282665507
3.41	5.778079608
3.42	4.703968451
3.43	5.291618188
3.44	5.882667094
3.45	6.910632594
3.46	3.282828541
3.47	5.647391951
3.48	6.059423371
3.49	6.119292981
3.5	7.247574951
3.51	3.547657857
3.52	6.014744071
3.53	6.486130975
3.54	2.874603974
3.55	4.887728341
3.56	3.157028287
3.57	4.315303955
3.58	5.716222736
3.59	4.523516261
3.6	5.660249281
3.61	2.958682944
3.62	3.118065364
3.63	3.606885489
3.64	6.082351052
3.65	2.170711864
3.66	5.699301094
3.67	4.384011545
3.68	4.515090918
3.69	2.939404317
3.7	3.22655308
3.71	5.680844549
3.72	3.599387445
3.73	1.679467231
3.74	5.720407882
3.75	5.745781522
3.76	3.133317155
3.77	5.908369515
3.78	4.944830362
3.79	4.608540576
3.8	1.944656991
3.81	5.173529618
3.82	5.036796056
3.83	6.314069226
3.84	5.022461237
3.85	3.313110827
3.86	1.804223198
3.87	4.665619006
3.88	5.005373201
3.89	5.721080945
3.9	2.98637156
3.91	1.3061838
3.92	1.632224087
3.93	3.022500737
3.94	1.575917405
3.95	3.272104096
3.96	1.929418498
3.97	2.282515189
3.98	4.923142392
3.99	3.278544899
4	3.039888726
4.01	3.080017989
4.02	4.358133013
4.03	5.080377458
4.04	5.118546455
4.05	5.744549779
4.06	4.344517623
4.07	5.405495158
4.08	3.078869835
4.09	5.551368081
4.1	5.284027575
4.11	3.738561946
4.12	2.387492225
4.13	4.698951062
4.14	3.117030698
4.15	2.892301699
4.16	5.477797315
4.17	1.332187712
4.18	2.551670313
4.19	3.320141001
4.2	4.58360091
4.21	1.25259546
4.22	1.758275435
4.23	5.108330094
4.24	3.91120306
4.25	2.503648451
4.26	3.194464119
4.27	5.034742391
4.28	2.693161103
4.29	5.162677346
4.3	1.170493164
4.31	4.564381143
4.32	3.142890532
4.33	3.379736479
4.34	2.514527671
4.35	1.330447531
4.36	3.412889628
4.37	2.94819258
4.38	0.872113624
4.39	3.948453706
4.4	1.714552861
4.41	2.862221672
4.42	1.357788809
4.43	1.139944298
4.44	1.509653157
4.45	5.037553433
4.46	0.340246387
4.47	5.141718396
4.48	3.08630998
4.49	4.749446047
4.5	0.53078588
4.51	1.214218711
4.52	4.610161264
4.53	1.812254335
4.54	0.545341002
4.55	4.066151392
4.56	2.651757901
4.57	3.962999465
4.58	0.444167393
4.59	0.884965843
4.6	0.298644628
4.61	3.176084029
4.62	3.580387306
4.63	1.161992046
4.64	2.034626528
4.65	1.437043717
4.66	2.538595999
4.67	2.775951104
4.68	2.414061281
4.69	2.823320788
4.7	4.353981588
4.71	0.603710458
4.72	5.029163271
4.73	3.367695161
4.74	3.520580437
4.75	4.111801886
4.76	3.797741946
4.77	1.602032412
4.78	2.810670181
4.79	3.337164915
4.8	1.431109378
4.81	1.338980252
4.82	2.606882587
4.83	0.753092283
4.84	3.184923089
4.85	4.771249899
4.86	0.117850714
4.87	3.380516035
4.88	1.381053829
4.89	1.203693916
4.9	0.038113064
4.91	4.116967153
4.92	2.971114706
4.93	4.252311705
4.94	4.042586548
4.95	2.950017204
4.96	0.313920152
4.97	4.13953629
4.98	4.357096881
4.99	2.269156663
5	1.780442596
5.01	2.403521294
5.02	1.766521204
5.03	1.922585899
5.04	0.457796105
5.05	4.213305863
5.06	1.852203179
5.07	0.011181945
5.08	1.250400886
5.09	4.917916577
5.1	0.489337019
5.11	4.012775325
5.12	0.813494436
5.13	1.837650658
5.14	2.653024164
5.15	2.171728261
5.16	2.447190536
5.17	3.776511143
5.18	3.413082723
5.19	4.097034481
5.2	4.57035172
5.21	0.238486673
5.22	4.233578299
5.23	3.194154792
5.24	4.427258849
5.25	4.527619277
5.26	4.683774128
5.27	2.630188137
5.28	3.466719045
5.29	3.534575348
